요양기관명,종별코드명,시도코드명,시군구코드,시군구코드명,주소,좌표(X),좌표(Y)
광양한방병원,한방병원,전남,360700,광양시,"전라남도 광양시 오류6길 16,  (중동)",127.696954,34.9381351
광양한의원,한의원,전남,360700,광양시,"전라남도 광양시 중마중앙로 62, 2층 (중동)",127.6984574,34.9356417
광의보건지소,보건지소,전남,360006,구례군,"전라남도 구례군 광의면 광의철쭉동산로 14, (광의면)",127.4419386,35.2607525
광주경무의원,의원,전남,360200,나주시,"전라남도 나주시 내영산2길 49, (삼영동)",126.7053356,35.0077316
광혜당한의원,한의원,전남,360700,광양시,"전라남도 광양시 희망길 12, 기가타운 205호 (금호동)",127.7253619,34.9361745
구례군간전면하천보건진료소,보건진료소,전남,360006,구례군,"전라남도 구례군 간전면 하천길 32, (간전면)",127.6209079,35.18191
구례군간전면효곡보건진료소,보건진료소,전남,360006,구례군,"전라남도 구례군 간전면 효죽길 1, (효곡보건진료소)",127.5406784,35.1397883
구례군구례읍계산보건진료소,보건진료소,전남,360006,구례군,"전라남도 구례군 구례읍 하유길 21-29, (구례읍)",127.4059977,35.1914214
구례군문척면죽마리보건진료소,보건진료소,전남,360006,구례군,"전라남도 구례군 문척면 죽연길 18-17, (죽연보건진료소)",127.4726235,35.1899326
구례군문척면토금보건진료소,보건진료소,전남,360006,구례군,"전라남도 구례군 문척면 토금길 108-1, (토금보건진료소)",127.5103102,35.1805271
구례군보건의료원,보건의료원,전남,360006,구례군,"전라남도 구례군 구례읍 동편제길 30, (구례읍)",127.461,35.2161513
구례군산동면관산보건진료소,보건진료소,전남,360006,구례군,"전라남도 구례군 산동면 관산구산길 59-14, (산동면)",127.4668488,35.318508
구례군산동면외산보건진료소,보건진료소,전남,360006,구례군,"전라남도 구례군 산동면 내온길 13, 13",127.4259425,35.2957359
구례군산동면원달보건진료소,보건진료소,전남,360006,구례군,"전라남도 구례군 산동면 달전길 14, (원달리 보건진료소)",127.4511504,35.3339256
구례군산동면이평보건진료소,보건진료소,전남,360006,구례군,"전라남도 구례군 산동면 이촌길 4, (이평보건진료소)",127.4151563,35.2841086
구례군용방면도암보건진료소,보건진료소,전남,360006,구례군,"전라남도 구례군 용방면 도암1길 28, (용방면)",127.4222884,35.2590183
구례군토지면내동보건진료소,보건진료소,전남,360006,구례군,"전라남도 구례군 토지면 피아골로 665, (내동보건진료소)",127.5917205,35.2463257
구례군토지면외곡보건진료소,보건진료소,전남,360006,구례군,"전라남도 구례군 토지면 피아골로 7, 7",127.6019071,35.2008204
구례병원,병원,전남,360006,구례군,"전라남도 구례군 구례읍 동편제길 4, (구례읍)",127.4639375,35.2159096
구례서울의원,의원,전남,360006,구례군,"전라남도 구례군 구례읍 봉동길 7, 명품관",127.4683221,35.2095817
구산보건진료소,보건진료소,전남,360021,해남군,"전라남도 해남군 현산면 입제길 41, (구산리보건진료소)",126.5849242,34.429452
구상보건진료소,보건진료소,전남,360400,순천시,"전라남도 순천시 서면 수통목길 3, (서면)",127.5492101,35.0014982
국군함평병원,병원,전남,360020,함평군,"전라남도 함평군 해보면 신해로 1027, (해보면)",126.589626,35.1845454
국군함평치과병원,치과병원,전남,360020,함평군,"전라남도 함평군 해보면 신해로 1027-0, (해보면)",126.589626,35.1845454
국립나주병원,정신병원,전남,360200,나주시,"전라남도 나주시 산포면 세남로 1328-31, (산포면)",126.8257732,35.0091954
국립목포병원,병원,전남,360300,목포시,"전라남도 목포시 신지마을1길 75, (석현동)",126.43725,34.8273833
국립소록도병원,병원,전남,360002,고흥군,"전라남도 고흥군 도양읍 소록해안길 65, (도양읍)",127.1213744,34.5116571
군남면보건지소,보건지소,전남,360014,영광군,"전라남도 영광군 군남면 군불로 34, 군남면보건지소",126.4491591,35.24033
군남반안보건진료소,보건진료소,전남,360014,영광군,"전라남도 영광군 군남면 봉덕로7길 10, (반안여성경로당)",126.4052024,35.2511856
군내보건지소,보건지소,전남,360019,진도군,"전라남도 진도군 군내면 금골길 38, (군내보건지소)",126.295163,34.5368772
군서덕산보건진료소,보건진료소,전남,360014,영광군,"전라남도 영광군 군서면 삼산로 306, (덕산 보건진료소)",126.4369281,35.2649285
군서면보건지소,보건지소,전남,360015,영암군,"전라남도 영암군 군서면 도갑사로 25, (군서면)",126.6351166,34.7622623
군서보건지소,보건지소,전남,360014,영광군,"전라남도 영광군 군서면 군서로2길 64, (군서면)",126.4751,35.257833
굿모닝비뇨기과의원,의원,전남,360300,목포시,"전라남도 목포시 백년대로 303, 목포기독병원 별관2층 2층 (상동)",126.4206,34.8045333
굿모닝비뇨기과의원,의원,전남,360500,여수시,"전라남도 여수시 남산로 126, (서교동, 성흔빌딩)",127.7280127,34.7400777
굿모닝비뇨기과의원,의원,전남,360700,광양시,"전라남도 광양시 오류2길 1, 4층 401,402호 (중동)",127.6960563,34.9360533
굿모닝이비인후과의원,의원,전남,360400,순천시,"전라남도 순천시 삼산로 61, 유니빌딩 2층 (용당동)",127.4903078,34.9722606
굿모닝치과의원,치과의원,전남,360300,목포시,"전라남도 목포시 옥암로 182, (석현동)",126.4222153,34.8146086
굿모닝치과의원,치과의원,전남,360400,순천시,"전라남도 순천시 연향3로 33, 4층 (연향동)",127.51969,34.9510031
굿소아청소년과의원,의원,전남,360400,순천시,"전라남도 순천시 해룡면 향매로 59, 2층 201호",127.5461465,34.9346455
굿플랜치과의원,치과의원,전남,360010,보성군,"전라남도 보성군 벌교읍 홍암로 10-1, 2층",127.3461326,34.8427223
권원석마취통증의학과의원,의원,전남,360014,영광군,"전라남도 영광군 영광읍 백산길 4, 2층,3층",126.5028598,35.2761911
권의원,의원,전남,360016,완도군,"전라남도 완도군 고금면 고금동로 8, (고금면)",126.8006777,34.3960422
그랜드치과병원,치과병원,전남,360500,여수시,"전라남도 여수시 시청로 48,  (학동)",127.6631212,34.7658744
그린소아청소년과의원,의원,전남,360300,목포시,"전라남도 목포시 청호로 154, (산정동)",126.3751761,34.8049523
근로복지공단 순천병원,종합병원,전남,360400,순천시,"전라남도 순천시 조례1길 24, (조례동)",127.5249267,34.9611351
금갑보건진료소,보건진료소,전남,360019,진도군,"전라남도 진도군 의신면 금갑길 83-6, (의신면)",126.2902619,34.3955916
금강보건진료소,보건진료소,전남,360015,영암군,"전라남도 영암군 서호면 금강길 16, (서호면)",126.5626942,34.8102645
금강한의원,한의원,전남,360400,순천시,"전라남도 순천시 중앙로 8, (장천동)",127.4878717,34.9476374
금곡보건진료소,보건진료소,전남,360020,함평군,"전라남도 함평군 대동면 옥동길 43, 43",126.5871871,35.0780783
금당한의원,한의원,전남,360500,여수시,"전라남도 여수시 흥국로 15, (학동)",127.6643479,34.7636411
금산보건지소,보건지소,전남,360002,고흥군,"전라남도 고흥군 금산면 거금중앙길 86-4, (금산면)",127.1250707,34.4596238
금산한의원,한의원,전남,360700,광양시,"전라남도 광양시 옥곡면 옥진로 671, (옥곡면)",127.7006976,34.9891249
금성보건진료소,보건진료소,전남,360500,여수시,"전라남도 여수시 돌산읍 돌산로 617-2, (돌산읍)",127.7648973,34.5933578
금송보건진료소,보건진료소,전남,360020,함평군,"전라남도 함평군 학교면 중천포로 457, 457",126.5748068,35.0006328
금송한의원,한의원,전남,360400,순천시,"전라남도 순천시 백연길 104, (조례동)",127.5319165,34.9533885
금일마취통증의학과의원,의원,전남,360016,완도군,"전라남도 완도군 금일읍 감목길 5, 금일마취통증의학과의원",127.0288853,34.3495118
금일한국의원,의원,전남,360016,완도군,"전라남도 완도군 금일읍 금일로 361-1, (금일읍)",127.0282668,34.3498227
금정면보건지소,보건지소,전남,360015,영암군,"전라남도 영암군 금정면 용두로 11-21, (금정면)",126.7485155,34.8620109
금천보건진료소,보건진료소,전남,360700,광양시,"전라남도 광양시 다압면 평동길 56-7, (다압면)",127.6526364,35.1549054
금천한의원,한의원,전남,360500,여수시,"전라남도 여수시 여서로 164-1, (여서동)",127.7000508,34.7480041
금호보건진료소,보건진료소,전남,360021,해남군,"전라남도 해남군 산이면 금호길 59, (금호보건진료소)",126.3660956,34.6912729
금호보건진료소,보건진료소,전남,360010,보성군,"전라남도 보성군 노동면 영구길 53, 53",127.028271,34.7999687
금호부속치과의원,치과의원,전남,360003,곡성군,"전라남도 곡성군 입면 금호길 85-63, (입면)",127.2029636,35.3123866
금호치과의원,치과의원,전남,360700,광양시,"전라남도 광양시 중마중앙로 87-1, 3층 (중동)",127.6977559,34.9381599
금호타이어 부속의원,의원,전남,360003,곡성군,"전라남도 곡성군 입면 금호길 85-63, (입면)",127.2029636,35.3123866
기내과의원,의원,전남,360300,목포시,"전라남도 목포시 청호로 176, 2층 (산정동)",126.373557,34.8064335
기독연합의원,의원,전남,360500,여수시,"전라남도 여수시 문수로 54, (문수동)",127.7015111,34.752476
기독의원,의원,전남,360020,함평군,"전라남도 함평군 손불면 손불중앙길 88, (손불면)",126.4312692,35.1436914
기독의원,의원,전남,360009,무안군,"전라남도 무안군 무안읍 무안중앙로 37, (무안읍)",126.4750165,34.9893188
기독치과의원,치과의원,전남,360014,영광군,"전라남도 영광군 영광읍 신남로 260, 2층",126.5102169,35.2751069
기독한의원,한의원,전남,360014,영광군,"전라남도 영광군 영광읍 옥당로 154, 2층",126.5015244,35.2757713
기찬한의원,한의원,전남,360022,화순군,"전라남도 화순군 화순읍 중앙로 94, 동원빌딩 2층",126.9916233,35.0602691
기찬한의원,한의원,전남,360015,영암군,"전라남도 영암군 영암읍 남문밖길 1, (영암읍)",126.7006709,34.7954209
길은보건진료소,보건진료소,전남,360019,진도군,"전라남도 진도군 임회면 진도대로 5179-11, (연동보건진료소)",126.1654134,34.3822244
길정신건강의학과의원,의원,전남,360019,진도군,"전라남도 진도군 진도읍 남산로 138, 1동 2층",126.2641358,34.4777983
길한의원,한의원,전남,360300,목포시,"전라남도 목포시 교육로41번길 25, 1층 (상동)",126.4209493,34.8011307
김가정의학과의원,의원,전남,360006,구례군,"전라남도 구례군 산동면 원촌1길 8, (산동면)",127.4380633,35.3133902
김광중내과의원,의원,전남,360500,여수시,"전라남도 여수시 여서1로 91, (여서동)",127.707164,34.7542462
김기영내과의원,의원,전남,360014,영광군,"전라남도 영광군 영광읍 신남로 178, 2층",126.5014363,35.275885
김기중내과의원,의원,전남,360019,진도군,"전라남도 진도군 진도읍 남문길 13, (진도읍)",126.2634294,34.4794003
김내과의원,의원,전남,360009,무안군,"전라남도 무안군 일로읍 일로로 70, (일로읍)",126.4944697,34.8495997
김내과의원,의원,전남,360500,여수시,"전라남도 여수시 신월로 713, (국동)",127.7195721,34.734343
김내과의원,의원,전남,360700,광양시,"전라남도 광양시 중마중앙로 79, (중동)",127.6977316,34.9372841
김대성행복한내과의원,의원,전남,360500,여수시,"전라남도 여수시 중앙로 27, 한화생명빌딩 3층 (충무동)",127.7306851,34.7405193
김대식내과의원,의원,전남,360300,목포시,"전라남도 목포시 수문로 8, 2층 (대안동)",126.3852213,34.7916198
김동식외과의원,의원,전남,360021,해남군,"전라남도 해남군 해남읍 홍교로 23, (해남읍)",126.5992137,34.5698806
김동주부부치과의원,치과의원,전남,360021,해남군,"전라남도 해남군 해남읍 중앙1로 2, 로타리빌딩 2층",126.6069409,34.5712189
김량진정신건강의학과의원,의원,전남,360400,순천시,"전라남도 순천시 이수로 315, 2층 (조례동)",127.5181705,34.9538071
김만달내과의원,의원,전남,360500,여수시,"전라남도 여수시 교동시장2길 7, (교동)",127.7304392,34.7397586
김만중내과의원,의원,전남,360021,해남군,"전라남도 해남군 해남읍 천변1길 8, (해남읍)",126.5982296,34.5692954
김명수한의원,한의원,전남,360019,진도군,"전라남도 진도군 진도읍 남문길 39-4, 1층",126.2635607,34.4816094
김문홍치과의원,치과의원,전남,360500,여수시,"전라남도 여수시 소호6길 36, 2동 302호 (소호동)",127.6462097,34.7423427
