요양기관명,종별코드명,시도코드명,시군구코드,시군구코드명,주소,좌표(X),좌표(Y)
경락한의원,한의원,부산,210011,부산금정구,"부산광역시 금정구 수림로 6, (부곡동, SK상가 2층 202호)",129.0918957,35.2395706
경래한의원,한의원,부산,210007,부산영도구,"부산광역시 영도구 대교로 6, (봉래동3가)",129.0442068,35.0933007
경로치과의원,치과의원,부산,210006,부산서구,"부산광역시 서구 구덕로321번길 38, 1층 (서대신동3가)",129.0146345,35.1119479
경부한의원,한의원,부산,210004,부산진구,"부산광역시 부산진구 중앙대로 767, 4층 (부전동)",129.061303,35.1608859
경성한의원,한의원,부산,210005,부산북구,"부산광역시 북구 백양대로 1096, (구포동)",128.999446,35.2023642
경세민한의원,한의원,부산,210009,부산해운대구,"부산광역시 해운대구 해운대로 814, A동 2층 (좌동, 세종월드프라자)",129.1776778,35.1695768
경원한의원,한의원,부산,210011,부산금정구,"부산광역시 금정구 중앙대로 2029, (남산동)",129.0921721,35.2655728
경인한의원,한의원,부산,210010,부산사하구,"부산광역시 사하구 다대로 401, 1,2층 (다대동)",128.9798945,35.0673564
경주한의원,한의원,부산,210003,부산동래구,"부산광역시 동래구 시실로 22, (명륜동)",129.086175,35.2167419
경한의원,한의원,부산,210011,부산금정구,"부산광역시 금정구 장전로 32, 1층 (장전동)",129.0855338,35.2287187
경향한의원,한의원,부산,210004,부산진구,"부산광역시 부산진구 가야대로 466, (개금동,1층,6층)",129.0229795,35.1529022
경희맥침한의원,한의원,부산,210002,부산동구,"부산광역시 동구 망양로844번길 6, 1층 (수정동)",129.0462143,35.1360549
경희메트로한의원,한의원,부산,210001,부산남구,"부산광역시 남구 분포로 113, 1005동 403호 (용호동, 엘지메트로시티주상가)",129.109571,35.129786
경희미르애한의원,한의원,부산,210008,부산중구,"부산광역시 중구 구덕로 90, 3층 (남포동6가)",129.0260148,35.0975764
경희배한의원,한의원,부산,210015,부산사상구,"부산광역시 사상구 백양대로 884, (모라동)",128.9914489,35.1851093
경희백동진한의원,한의원,부산,210014,부산수영구,"부산광역시 수영구 감포로 23, (광안동)",129.120009,35.1606785
경희병원,병원,부산,210010,부산사하구,"부산광역시 사하구 다대로 321, (장림동)",128.9768377,35.0735355
경희본한의원,한의원,부산,210009,부산해운대구,"부산광역시 해운대구 아랫반송로21번길 2, 2층 (반송동)",129.1485636,35.225332
경희사랑채한의원,한의원,부산,210010,부산사하구,"부산광역시 사하구 하신중앙로 341, 1층 (하단동)",128.9672451,35.1057684
경희산부인과의원,의원,부산,210010,부산사하구,"부산광역시 사하구 다대로 321, (장림동)",128.9768377,35.0735355
경희살림한의원,한의원,부산,210010,부산사하구,"부산광역시 사하구 다대로 544, 207,208호 (다대동, 진요빌딩)",128.9709781,35.0578274
경희상훈한의원,한의원,부산,210011,부산금정구,"부산광역시 금정구 금정로91번길 19, 2층 (장전동, 향춘빌딩)",129.0858373,35.2328886
경희새힘한의원,한의원,부산,210015,부산사상구,"부산광역시 사상구 사상로 272, (덕포동)",128.9825486,35.1690678
경희세광한의원,한의원,부산,210003,부산동래구,"부산광역시 동래구 사직북로 36, (사직동)",129.0601041,35.1992153
경희손한의원,한의원,부산,210004,부산진구,"부산광역시 부산진구 가야대로 454, 3층 (개금동)",129.021683,35.1529094
경희신한의원,한의원,부산,210009,부산해운대구,"부산광역시 해운대구 해운대로 802, B동 303호 (좌동, 웅신시네아트)",129.1766569,35.1691635
경희엘피스한의원,한의원,부산,210005,부산북구,"부산광역시 북구 만덕대로 169, 보성빌딩 2층 (덕천동)",129.0232394,35.2135297
경희요양병원,요양병원,부산,210005,부산북구,"부산광역시 북구 만덕대로 106, (덕천동)",129.0164317,35.2125989
경희은한의원,한의원,부산,210007,부산영도구,"부산광역시 영도구 남항로 51, 2층 (영선동2가)",129.0419575,35.0884211
경희이상덕한의원,한의원,부산,210003,부산동래구,"부산광역시 동래구 명안로45번길 82, (명장동)",129.100288,35.2015544
경희자강한의원,한의원,부산,210001,부산남구,"부산광역시 남구 용호로160번길 4, 1층 (용호동)",129.1113733,35.118145
경희정도한방병원,한방병원,부산,210014,부산수영구,"부산광역시 수영구 수영로 711, 5~15(9층제외)층 (수영동)",129.1172252,35.1682815
경희제일한의원,한의원,부산,210014,부산수영구,"부산광역시 수영구 광안해변로 293, 4층 (민락동)",129.1254663,35.1565517
경희청담한의원,한의원,부산,210012,부산강서구,"부산광역시 강서구 명지오션시티4로 61, 302호 (명지동)",128.9039059,35.0835222
경희하늘애한의원,한의원,부산,210010,부산사하구,"부산광역시 사하구 하신중앙로 350, 덕천빌딩 4층 (하단동)",128.9684477,35.1055936
경희한결한의원,한의원,부산,210001,부산남구,"부산광역시 남구 수영로 233, 민석빌딩 4층 (대연동)",129.092185,35.1354275
경희한의원,한의원,부산,210008,부산중구,"부산광역시 중구 광복로39번길 29, (신창동2가)",129.0290805,35.1018442
경희한의원,한의원,부산,210014,부산수영구,"부산광역시 수영구 수영로705번길 6, (수영동)",129.1167061,35.1682023
경희한의원,한의원,부산,210004,부산진구,"부산광역시 부산진구 전포대로275번길 7, 3층 (전포동)",129.0649382,35.1611995
경희한의원,한의원,부산,210013,부산연제구,"부산광역시 연제구 시청로 20, 4층 (연산동)",129.0751003,35.1813156
경희해운대한의원,한의원,부산,210009,부산해운대구,"부산광역시 해운대구 좌동순환로 505, 3층 302호 (중동)",129.1682073,35.165667
경희홍익한의원,한의원,부산,210010,부산사하구,"부산광역시 사하구 다대로 698, 3층 (다대동)",128.9653676,35.0485879
경희후상한의원,한의원,부산,210002,부산동구,"부산광역시 동구 진성로 18, 2층 (수정동)",129.0477814,35.1303416
계응심산부인과의원,의원,부산,210007,부산영도구,"부산광역시 영도구 절영로 53, (남항동1가)",129.0386222,35.0897852
고관서울치과의원,치과의원,부산,210002,부산동구,"부산광역시 동구 중앙대로349번길 46, 2층 (수정동)",129.0448982,35.1262482
고내과의원,의원,부산,210009,부산해운대구,"부산광역시 해운대구 좌동순환로 307-1, 201호 (좌동, 한창프라자)",129.1832297,35.1685422
고든몸한의원,한의원,부산,210010,부산사하구,"부산광역시 사하구 낙동대로 450, 3층 301호 (당리동)",128.9695379,35.1053889
고든몸한의원,한의원,부산,210009,부산해운대구,"부산광역시 해운대구 좌동순환로 173, 203호 (좌동, 영풍프라자)",129.1752749,35.1781714
고든몸한의원,한의원,부산,210004,부산진구,"부산광역시 부산진구 가야대로 769, ABC메디컬센터 4층 (부전동)",129.0557793,35.1580057
고든정형외과의원,의원,부산,210003,부산동래구,"부산광역시 동래구 사직북로 24, 가람빌딩 8층 (사직동)",129.0605403,35.1979788
고려내과의원,의원,부산,210002,부산동구,"부산광역시 동구 중앙대로 515, (범일동)",129.0562044,35.1392022
고려신경외과의원,의원,부산,210009,부산해운대구,"부산광역시 해운대구 재반로 199, 3층 (반여동, 새아빌딩)",129.1304705,35.1951003
고려영상의학과의원,의원,부산,210010,부산사하구,"부산광역시 사하구 낙동대로 211, (괴정동)",128.9937642,35.0999392
고려의원,의원,부산,210006,부산서구,"부산광역시 서구 까치고개로 196, (아미동2가)",129.0170608,35.0998327
고려의원,의원,부산,210007,부산영도구,"부산광역시 영도구 태종로 83, (대교동2가)",129.0401477,35.0921893
고려의원,의원,부산,210009,부산해운대구,"부산광역시 해운대구 반송로924번길 13, 1층 (반송동)",129.155582,35.2322411
고려치과의원,치과의원,부산,210001,부산남구,"부산광역시 남구 유엔평화로3번길 5, 101호 일부호 (대연동)",129.092388,35.1346922
고려치과의원,치과의원,부산,210100,부산기장군,"부산광역시 기장군 기장읍 차성로288번길 78, 3, 4층",129.2178915,35.2428669
고려한의원,한의원,부산,210015,부산사상구,"부산광역시 사상구 사상로 299, (덕포동)",128.9829208,35.1715221
고르다치과의원,치과의원,부산,210004,부산진구,"부산광역시 부산진구 중앙대로 749, 1층 (부전동)",129.060166,35.159633
고마워 한의원,한의원,부산,210001,부산남구,"부산광역시 남구 수영로 295, 5층 505호 (대연동)",129.0983236,35.1369934
고슴도치프롤노의원,의원,부산,210004,부산진구,"부산광역시 부산진구 중앙대로 777, 2층 (부전동)",129.0618849,35.1618574
고신대학교복음병원,상급종합,부산,210006,부산서구,"부산광역시 서구 감천로 262, (암남동)",129.0139595,35.0809636
고영규치과의원,치과의원,부산,210004,부산진구,"부산광역시 부산진구 연수로 6, (양정동)",129.0720591,35.1730052
고요의원,의원,부산,210014,부산수영구,"부산광역시 수영구 호암로 6, (광안동)",129.1122831,35.1565017
고용호신경외과의원,의원,부산,210001,부산남구,"부산광역시 남구 수영로 168, (대연동)",129.0850303,35.1345848
고운e치과의원,치과의원,부산,210015,부산사상구,"부산광역시 사상구 낙동대로 786, 4층 (엄궁동)",128.9720865,35.1307295
고운e치과의원,치과의원,부산,210013,부산연제구,"부산광역시 연제구 시청로 34, 2층 (연산동)",129.0738025,35.1819774
고운그대한의원,한의원,부산,210015,부산사상구,"부산광역시 사상구 낙동대로 751, 동일메가타워 3층 (엄궁동)",128.9694841,35.128444
고운미소치과의원,치과의원,부산,210003,부산동래구,"부산광역시 동래구 사직로 80, 222동 102호 (사직동, 사직쌍용예가)",129.0557802,35.1969782
고운비뇨기과의원,의원,부산,210009,부산해운대구,"부산광역시 해운대구 재반로 89, 2층 (재송동)",129.1253273,35.1866839
고운산부인과의원,의원,부산,210014,부산수영구,"부산광역시 수영구 과정로 59, 2층 (망미동)",129.107096,35.1767405
고운세상김양제장봉석피부과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 중앙대로 686, 5층 (부전동)",129.0595933,35.153949
고운세상피부과의원 서부산점,의원,부산,210012,부산강서구,"부산광역시 강서구 명지국제5로 42, 동진빌딩 3층 302호 (명지동)",128.9202536,35.0976753
고운얼굴의원,의원,부산,210004,부산진구,"부산광역시 부산진구 범일로 133-1, 3층 (범천동)",129.0589428,35.1419204
고운이치과의원,치과의원,부산,210005,부산북구,"부산광역시 북구 효열로 224, 2층 (금곡동)",129.0198196,35.2638221
고운이치과의원,치과의원,부산,210013,부산연제구,"부산광역시 연제구 연수로 140, 2층 (연산동)",129.0860329,35.174524
고운치과의원,치과의원,부산,210015,부산사상구,"부산광역시 사상구 사상로 236, (괘법동)",128.9830174,35.1659783
고운치과의원,치과의원,부산,210009,부산해운대구,"부산광역시 해운대구 좌동순환로 177, 제일빌딩 2층 (좌동)",129.1757714,35.1780419
고운플란트치과의원,치과의원,부산,210004,부산진구,"부산광역시 부산진구 중앙대로 792, 진흥프라자 3 일부층 (전포동)",129.063292,35.1624202
고운피부과의원,의원,부산,210007,부산영도구,"부산광역시 영도구 태종로 102, (대교동2가)",129.0419502,35.0911632
고운피부과의원,의원,부산,210009,부산해운대구,"부산광역시 해운대구 구남로29번길 26, 2층 (중동)",129.1619558,35.1622657
고운피부과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 가야대로 767-1, 원광메디컬센터 7층 (부전동)",129.0556427,35.1580254
고운피부과의원,의원,부산,210003,부산동래구,"부산광역시 동래구 동래로 25, 8층 (온천동)",129.0783424,35.2125513
고운하늘의원,의원,부산,210004,부산진구,"부산광역시 부산진구 백양관문로 3, (개금동)",129.0311601,35.1594433
고은리프트의원,의원,부산,210004,부산진구,"부산광역시 부산진구 가야대로 784, (부전동)",129.0574092,35.1573307
고은산부인과의원,의원,부산,210003,부산동래구,"부산광역시 동래구 명안로85번길 52, 3층 (명장동, 명장랜드마크)",129.1017827,35.2048379
